"","Product_Name","Price","Brand","Date"
"1","PNY Video Graphic Cards VCQM2000-PB","395.99","Nvidia Quadro",2017-04-24
"2","PNY Video Graphics Cards VCQM4000-PB","773.38","Nvidia Quadro",2017-04-24
"3","PNY Video Card Graphics Cards VCQK620-PB","147.49","Nvidia Quadro",2017-04-24
"4","HP 713380-001 NVIDIA Quadro K2000 2GB GDDR5 PCI-e graphics card","200.00","Nvidia Quadro",2017-04-24
"5","PNY PCI-Express Video Card VCNVS310DP-1GB-PB","90.42","Nvidia Quadro",2017-04-24
"6","PNY NVIDIA Quadro K2200 Graphics Cards VCQK2200-PB","409.99","Nvidia Quadro",2017-04-24
"7","NVIDIA NVS 310 by PNY 512MB DDR3 PCI Express Gen 2 x16 DisplayPort 1.2 Multi-Display Professional Graphics Board...","80.21","Nvidia Quadro",2017-04-24
"8","PNY NVIDIA Quadro NVS 315 1GB DDR3 DMS-59 Low Profile PCI-Express Video Card (VCNVS315DVI-PB)","88.32","Nvidia Quadro",2017-04-24
"9","PNY NVIDIA Quadro K1200 - ( VCQK1200DP-PB)","303.48","Nvidia Quadro",2017-04-24
"10","PNY NVIDIA Quadro NVS 510 2GB GDDR3 4-Mini DisplayPort Low Profile PCI-Express Video Card VCNVS510DVI-PB","359.82","Nvidia Quadro",2017-04-24
"11","Nvidia P162 Video Card Quadro Fx500 128Mb","40.00","Nvidia Quadro",2017-04-24
"12","NVIDIA NVS 310 by PNY 512MB DDR3 PCI Express Gen 2 x16 DisplayPort 1.2 and DVI-D SL Mllti-Display Professional...","91.03","Nvidia Quadro",2017-04-24
"13","NVIDIA Graphics Card C2J93AT","443.21","Nvidia Quadro",2017-04-24
"14","NVIDIA Graphics Card J3G90AT","899.99","Nvidia Quadro",2017-04-24
"15","PNY NVIDIA VCQ410-PB Quadro 410 512MB Low Profile PCIe GPU Video Card","169.00","Nvidia Quadro",2017-04-24
"16","HP Quadro NVS 310 Graphic Card - 512 MB A7U59AA","47.00","Nvidia Quadro",2017-04-24
"17","NVIDIA Graphics Card E5Z76AT","720.99","Nvidia Quadro",2017-04-24
"18","NVIDIA Quadro K5000 4GB GDDR5 PCI-E 2.0 x16 Video Card With Dispalyport and DVI Outputs","649.99","Nvidia Quadro",2017-04-24
"19","NVIDIA Quadro K2000D 2GB GDDR5 Graphics card (PNY Part #: VCQK2000D-PB)",NA,"Nvidia Quadro",2017-04-24
"20","PNY PCI-Express Video Card Graphics Cards VCQK420-2GB-PB","112.74","Nvidia Quadro",2017-04-24
"21","Genuine NVIDIA Quadro 600 PCI-E VIDEO CARD Desktop 1GB NVA-P1033-000","65.99","Nvidia Quadro",2017-04-24
"22","HP NVIDIA Graphics Card Low Profile J3G87AT","162.50","Nvidia Quadro",2017-04-24
"23","PNY PCI-Express Video Card VCNVS310DVI-1GB-PB","103.75","Nvidia Quadro",2017-04-24
"24","HP 462600-001 HP nVidia Quadro FX 3700 FX3700 PCI-E 512MB, OEM Graphics Video","124.40","Nvidia Quadro",2017-04-24
"25","NVIDIA Quadro FX 580 by PNY 512MB GDDR3 PCI Express Gen 2 x16 DVI-I DL and Dual DisplayPort OpenGL, DirectX, CUDA...",NA,"Nvidia Quadro",2017-04-24
"26","PNY NVIDIA Quadro K1200 - (VCQK1200DVI-PB)","316.57","Nvidia Quadro",2017-04-24
"27","SMART BUY KD506UT Nvidia Quadro Fx3700 512 MB Card Graphics Card","85.00","Nvidia Quadro",2017-04-24
"28","HP 701980-001 NVIDIA Quadro K5000 4GB GDDR5 PCI-e graphics card - With 1 Dual Link DVI-D, 1 Dual Link DVI-I, and...","654.66","Nvidia Quadro",2017-04-24
"29","HP Quadro K5000 Graphic Card - 4 GB GDDR5 SDRAM - PCI Express 2.0 x16 - Full-height","649.00","Nvidia Quadro",2017-04-24
"30","Nvidia Quadro K5200 8GB 256-bit PCIe x16 Computer Video Card GPU Dell R93GX",NA,"Nvidia Quadro",2017-04-24
"31","BOSCH SECURITY VIDEO MHW-AWGC-Q4000 Quadro 4000 Graphic Card, 2 Gb","1744.74","Nvidia Quadro",2017-04-24
"32","Nvs 300 Pcie 512MB X16 Graphics Card","151.14","Nvidia Quadro",2017-04-24
"33","HP J3G88AT Commercial Specialty Quadro K2200 4GB Graphics Cards","481.80","Nvidia Quadro",2017-04-24
"34","NVIDIA Graphics Card 4X60G69026","899.99","Nvidia Quadro",2017-04-24
"35","HP Quadro FX1400 128MB PCIe 376006-002 Card 395817-001","187.84","Nvidia Quadro",2017-04-24
"36","PNY NVIDIA Quadro 5000 VCQ5000-PB, 2.50 GB GDDR5 PCI Express Gen 2 x16 DVI-I DL Dual DisplayPort and Stereo OpenGL...","1634.82","Nvidia Quadro",2017-04-24
"37","HP NVIDIA NVS 510 2GB GFX Card (C2J98AT)","291.42","Nvidia Quadro",2017-04-24
"38","PNY NVIDIA Quadro M6000 12GB GDDR5 PCIe 3.0 GPU (VCQM6000-PB)","3399.00","Nvidia Quadro",2017-04-24
"39","NVIDIA QUADRO FX5800 PNY NVIDIA Quadro 5800 VCQFX5800-PCIE Graphics Card DVI PCI Expr","299.98","Nvidia Quadro",2017-04-24
"40","Nvidia Quadro FX3450","135.75","Nvidia Quadro",2017-04-24
"41","PNY Quadro FX3700 512 MB GDDR3 PCI-E Video Card VCQFX3700-PCIE-PB","105.20","Nvidia Quadro",2017-04-24
"42","PNY Video Card Graphics Cards VCQK420-PB","106.97","Nvidia Quadro",2017-04-24
"43","PNY NVIDIA Quadro K5200 8GB GDDR5 PCIe3.0 GPU Graphics Card (VCQK5200-PB)","1612.21","Nvidia Quadro",2017-04-24
"44","NVIDIA QUADRO FX5600 PCI-E 1.5GB Graphics Card",NA,"Nvidia Quadro",2017-04-24
"45","Nvidia Quadro FX3700 Pcie 512MB Pcie Graphics","95.00","Nvidia Quadro",2017-04-24
"46","Quadro 2000 PCIe x16 1GB GDDR5","74.99","Nvidia Quadro",2017-04-24
"47","PNY Video Card Graphics Cards VCQK4200-PB","1249.00","Nvidia Quadro",2017-04-24
"48","HP Quadro NVS 315 Graphic Card - 1 GB DDR3 SDRAM - PCI Express x16 - Low-profile","97.04","Nvidia Quadro",2017-04-24
"49","PNY Quadro FX5600 1.5 GB GDDR3 PCI-E Video Card VCQFX5600-PCIE-PB","809.84","Nvidia Quadro",2017-04-24
