"","Product_Name","Price","Brand","Date"
"142","Sapphire Radeon R7 250 1GB GDDR5 HDMI/DVI-I/DP PCI-Express Graphics Card 11215-05-20G","99.99","AMD Radeon",2017-04-14
"143","XFX AMD Radeon HD 5450 1GB GDDR3 VGA/DVI/HDMI Low-Profile PCI-Express Graphics Card HD545XZQH2;HD-545X-ZQH2","32.00","AMD Radeon",2017-04-14
"144","ASUS STRIX-R9380X-OC4G-GAMING Graphic Card","249.99","AMD Radeon",2017-04-14
"145","VisionTek Products, Llc - Visiontek 900356 Radeon Hd 5450 Graphic Card - 2 Gb Ddr3 Sdram - Pci Express 2.1 X16...","62.99","AMD Radeon",2017-04-14
"146","VisionTek Products Radeon 6350 SFF 1GB DDR3 3M DMS59 with 2x DVI-I to VGA Adapter Graphics Cards 900456","88.23","AMD Radeon",2017-04-14
"147","Gigabyte GV-R939G1 GAMING-8GD G1 Gaming Graphics Card AMD R9 390 512 Bit GDDR5 8GB 2xDVI/HDMI/3xDP","361.79","AMD Radeon",2017-04-14
"148","VisionTek Radeon 5450 2GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900861","42.09","AMD Radeon",2017-04-14
"149","Sapphire Radeon NITRO R9 390 8GB GDDR5 DVI-D / HDMI / TRIPLE DP Tri-X OC Version (UEFI) PCI-E Graphics Card 11244...","383.12","AMD Radeon",2017-04-14
"150","PowerColor Video Card (AXR7 370 2GBD5-PPDHE)","123.56","AMD Radeon",2017-04-14
"151","VisionTek Radeon 4350 512MB DDR2 (DVI-I, HDMI, VGA Graphics Card - 900289","60.68","AMD Radeon",2017-04-14
"152","VisionTek Radeon 6450 1GB DDR3 (DVI-D, HDMI, VGA) Graphics Card - 900371","54.97","AMD Radeon",2017-04-14
"153","OEM ATI Radeon HD 3450 PCIe 512MB HDMI DVI Low-Profile Video Card P003P","45.95","AMD Radeon",2017-04-14
"154","VisionTek Radeon 5450 SFF 512MB DDR3 3M (3x DVI-D) Graphics Card - 900344","124.99","AMD Radeon",2017-04-14
"155","VisionTek Radeon 4650 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900252","68.99","AMD Radeon",2017-04-14
"156","VisionTek Radeon 7750 SFF 1GB DDR3 5M VHDCI (4x DVI-D, miniDP) Graphics Card - 900669","190.31","AMD Radeon",2017-04-14
"157","VisionTek Radeon 7750 SFF 2GB DDR3 3M (2x HDMI, miniDP) Graphics Card - 900686","244.99","AMD Radeon",2017-04-14
"158","XFX RADEON Double D R9 280X 1000MHz BOOST Ready 3GB DDR5 2XmDP HDMI 2XDVI Graphics Cards R9-280X-TDFD",NA,"AMD Radeon",2017-04-14
"159","Sapphire Radeon R9 290 4GB GDDR5 DUAL DVI-D/HDMI/DP PCI-Express BF4 Edition Graphics Card (21227-00-50G)","379.99","AMD Radeon",2017-04-14
"160","Sapphire 11244-01-20G Radeon NITRO R9 390 8GB GDDR5 DVI-D/HDMI with Back Plate (UEFI) Graphics Card",NA,"AMD Radeon",2017-04-14
"161","XFX Double Dissipation 1015MHZ XXX OC 8GB DDR5 Graphics Cards R9-390P-8256","329.99","AMD Radeon",2017-04-14
"162","Sapphire Radeon HD 7950 3GB DDR5 HDMI / DVI-I / Dual Mini DP with Boost PCI-Express Graphics Card 11196-16-20G","329.99","AMD Radeon",2017-04-14
"163","Sapphire Radeon R9 290X 4GB GDDR5 Dual DVI-D/HDMI/DP PCI-Express Graphics Card (21226-00-40G)","367.99","AMD Radeon",2017-04-14
"164","ASUS STRIX Radeon Fury 4 GB HMB 4096-bit DisplayPort HDMI 1.4a DVI-I Gaming Graphics Card","349.99","AMD Radeon",2017-04-14
"165","Gigabyte Gaming Graphics Card GV-R938XG1 GAMING-4GD",NA,"AMD Radeon",2017-04-14
"166","VisionTek Radeon 6670 1 GB GDDR5 PCI Express DVI-D, HDMI, VGA Graphics Card 900369","129.99","AMD Radeon",2017-04-14
"167","VisionTek Products Radeon R9 280 3 GB GDDR5 PCI Express Graphics Cards 900886","199.99","AMD Radeon",2017-04-14
"168","XFX Video Graphic Card R5230AZLH2;R5-230A-ZLH2","42.13","AMD Radeon",2017-04-14
"169","VisionTek Products Radeon 7350 Graphics Cards 900608","109.99","AMD Radeon",2017-04-14
"170","ASUS AMD Radeon R7 250 1GB DDR5 128-Bit DisplayPort HDMI DVI Graphics Card R7250-1GD5-V2","67.77","AMD Radeon",2017-04-14
"171","XFX HD 6670 650MHz 2GB DDR3/HDMI/DVI/VGA PCI-Express Graphics Card HD667XCLF3","87.99","AMD Radeon",2017-04-14
"172","VisionTek 900484 Products HD 6350 PCIe 1 GB DDR3 SFF DDR3 B2 Retail Graphics Cards","63.95","AMD Radeon",2017-04-14
"173","VisionTek Radeon 5450 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900860","37.16","AMD Radeon",2017-04-14
"174","VisionTek Products VisionTek Radeon R9 280 3GB GDDR5 PCI Express Graphics Card 900689","222.23","AMD Radeon",2017-04-14
"175","PowerColor Video Card (AXR9 380 4GBD5-PPDHE)","208.23","AMD Radeon",2017-04-14
"176","Sapphire Radeon NITRO R9 Fury 4GB HBM HDMI/DVI-D PCI-Express Graphics Card 11247-03-40G",NA,"AMD Radeon",2017-04-14
"177","XFX Radeon HD6450 1GB DDR3 625MHz Low Profile Ready Graphics Cards (HD-645X-ZQHP)","34.99","AMD Radeon",2017-04-14
"178","Dell ATI Radeon HD2600 XT 256MB Dual DVI TV-Out PCI-E x16 Video Card - WX092","99.00","AMD Radeon",2017-04-14
"179","ATI Technologies Radeon 9200 128MB Video Graphics Card","59.00","AMD Radeon",2017-04-14
"180","PowerColor Video Graphics Card, AX5450 1GBK3-SHEV4","30.69","AMD Radeon",2017-04-14
