"","Product_Name","Price","Brand","Date"
"130","Sapphire Flex AMD Radeon HD 6450 1GB DDR3 2DVI/HDMI PCI-Express Video Card 100322FLEX","64.99","AMD Radeon",2017-04-11
"131","ASUS AMD Radeon R7 250 1GB DDR5 128-Bit DisplayPort HDMI DVI Graphics Card R7250-1GD5-V2","67.77","AMD Radeon",2017-04-11
"132","VisionTek Radeon 7750 2GB GDDR5 6M (6x MiniDP) - 900614","216.56","AMD Radeon",2017-04-11
"133","Sapphire Radeon HD 6450 1 GB DDR3 HDMI/DVI-D/VGA PCI-Express Graphics Card 100322L","39.99","AMD Radeon",2017-04-11
"134","XFX AMD Radeon HD 5450 2GB DDR3 VGA/DVI/HDMI PCI-Express Video Card ON-XFX1-DLX2","40.84","AMD Radeon",2017-04-11
"135","AMD Radeon HD 6350 HD6350 LP Video Graphics Card 512MB PCIe X16 Dell 236X5","19.99","AMD Radeon",2017-04-11
"136","VisionTek ATi Radeon 7000 64 MB DDR2 PCI Graphics Card 900029","29.99","AMD Radeon",2017-04-11
"137","MSI Computer Video Graphics Cards R7 240 2GD5","55.99","AMD Radeon",2017-04-11
"138","Asus ATI Radeon HD6450 Silence 1 GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card (EAH6450 SILENT/DI/1GD3(LP))","40.44","AMD Radeon",2017-04-11
"139","PCIe PCI-e Power Cable for Mac G5 nVidia ATI Video Card - High Quality","6.49","AMD Radeon",2017-04-11
"140","Gigabyte GV-R939G1 GAMING-8GD G1 Gaming Graphics Card AMD R9 390 512 Bit GDDR5 8GB 2xDVI/HDMI/3xDP","361.79","AMD Radeon",2017-04-11
"141","VisionTek Radeon 4650 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900252","74.86","AMD Radeon",2017-04-11
"142","VisionTek Radeon 7750 SFF 1GB GDDR5 (DVI-I, HDMI) Graphics Card - 900549","136.99","AMD Radeon",2017-04-11
"143","Sapphire Radeon R9 280 3GB GDDR5 DVI-I/DVI-D/HDMI/DP Dual-X with PCI-Express Graphics Card Boost 11230-00-20G","259.99","AMD Radeon",2017-04-11
"144","ASUS 2GB Graphics Cards R7240-2GD3-L","61.51","AMD Radeon",2017-04-11
"145","ASUS EAH5450 SL/DI/512MD3/MG(LP) Silent Series Radeon HD 5450 OdB Cooling Graphics Card","35.28","AMD Radeon",2017-04-11
"146","VisionTek Radeon 6450 1GB DDR3 (DVI-D, HDMI, VGA) Graphics Card - 900371","54.97","AMD Radeon",2017-04-11
"147","VisionTek Radeon 5450 512MB DDR3 3M (2x DVI-I, miniDP) - 900530","70.99","AMD Radeon",2017-04-11
"148","VisionTek Products Radeon 7350 Graphics Cards 900608","109.99","AMD Radeon",2017-04-11
"149","VisionTek Radeon 7750 SFF 2GB DDR3 3M (2x HDMI, miniDP) Graphics Card - 900686","244.99","AMD Radeon",2017-04-11
"150","VisionTek Products, Llc - Visiontek 900356 Radeon Hd 5450 Graphic Card - 2 Gb Ddr3 Sdram - Pci Express 2.1 X16 - Crossfirex - Hdmi - Dvi - Vga ""Product Category: Video Cards/Graphic Cards""","62.99","AMD Radeon",2017-04-11
"151","PowerColor Video Card (AXR7 370 2GBD5-PPDHE)","123.56","AMD Radeon",2017-04-11
"152","VisionTek Products Radeon 6350 SFF 1GB DDR3 3M DMS59 with 2x DVI-I to VGA Adapter Graphics Cards 900456","108.11","AMD Radeon",2017-04-11
"153","VisionTek Radeon 7750 SFF 1GB DDR3 5M VHDCI (4x DVI-D, miniDP) Graphics Card - 900669","189.99","AMD Radeon",2017-04-11
"154","ASUS STRIX-R9380X-OC4G-GAMING Graphic Card","249.99","AMD Radeon",2017-04-11
"155","VisionTek Radeon 5450 SFF 512MB DDR3 3M (3x DVI-D) Graphics Card - 900344","124.99","AMD Radeon",2017-04-11
"156","ATI Technologies Radeon 9200 128MB Video Graphics Card","59.00","AMD Radeon",2017-04-11
"157","VisionTek Radeon 5450 2GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900861","42.09","AMD Radeon",2017-04-11
"158","XFX Double Dissipation 1015MHZ XXX OC 8GB DDR5 Graphics Cards R9-390P-8256","329.99","AMD Radeon",2017-04-11
"159","PowerColor Video Graphics Card, AX5450 1GBK3-SHEV4","30.69","AMD Radeon",2017-04-11
"160","OEM ATI Radeon HD 3450 PCIe 512MB HDMI DVI Low-Profile Video Card P003P","38.95","AMD Radeon",2017-04-11
"161","VisionTek Radeon 5450 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900358","45.80","AMD Radeon",2017-04-11
"162","XFX RADEON Double D R9 280X 1000MHz BOOST Ready 3GB DDR5 2XmDP HDMI 2XDVI Graphics Cards R9-280X-TDFD",NA,"AMD Radeon",2017-04-11
"163","ASUS STRIX Radeon Fury 4 GB HMB 4096-bit DisplayPort HDMI 1.4a DVI-I Gaming Graphics Card","349.99","AMD Radeon",2017-04-11
"164","XFX AMD Radeon HD 5450 1GB GDDR3 VGA/DVI/HDMI Low-Profile PCI-Express Graphics Card HD545XZQH2;HD-545X-ZQH2","32.15","AMD Radeon",2017-04-11
"165","Diamond Multimedia AMD Radeon HD 6450 PCIE 1GB GDDR3 Video Graphics Card 6450PE31GSS","44.99","AMD Radeon",2017-04-11
"166","Sapphire Radeon R9 290 4GB GDDR5 DUAL DVI-D/HDMI/DP PCI-Express Graphics Card (21227-00-40G)","379.99","AMD Radeon",2017-04-11
"167","VisionTek Radeon 5450 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900860","35.55","AMD Radeon",2017-04-11
"168","Gigabyte Gaming Graphics Card GV-R938XG1 GAMING-4GD",NA,"AMD Radeon",2017-04-11
"169","Sapphire Radeon R9 290X 4GB GDDR5 Dual DVI-D/HDMI/DP PCI-Express Graphics Card (21226-00-40G)","367.99","AMD Radeon",2017-04-11
"170","PowerColor AMD Radeon R7 240 2GB DDR3 V2 OC VGA/DVI/HDMI PCI-Express Video Card AXR7 2GBK3-HV2E/OC","75.51","AMD Radeon",2017-04-11
"171","VisionTek Radeon 4350 512MB DDR2 (DVI-I, HDMI, VGA Graphics Card - 900289","60.68","AMD Radeon",2017-04-11
"172","Best Data Products S80AGP Radeon 9200 SE 128MB DDR SDRAM AGP 8x Graphics Card","79.50","AMD Radeon",2017-04-11
"173","VisionTek 900484 Products HD 6350 PCIe 1 GB DDR3 SFF DDR3 B2 Retail Graphics Cards","66.99","AMD Radeon",2017-04-11
"174","Gigabyte AMD Radeon R7 250 OC 2GB DDR3 VGA/DVI/HDMI PCI-Express Video Card GV-R725OC-2GI REV 5.0","69.99","AMD Radeon",2017-04-11
"175","Sapphire Radeon HD 6970 2 GB DDR5 DL-DVI-I/SL-DVI-D/HDMI/Dual Mini DP PCI-Express Graphics Card 100311SR","432.99","AMD Radeon",2017-04-11
"176","Dell ATI Radeon HD2600 XT 256MB Dual DVI TV-Out PCI-E x16 Video Card - WX092","99.00","AMD Radeon",2017-04-11
"177","VisionTek Products Radeon R9 280 3 GB GDDR5 PCI Express Graphics Cards 900886","199.99","AMD Radeon",2017-04-11
"178","Sapphire Radeon R9 290 4GB GDDR5 DUAL DVI-D/HDMI/DP PCI-Express BF4 Edition Graphics Card (21227-00-50G)","499.99","AMD Radeon",2017-04-11
"179","Club3D Radeon R7 360 Graphics Cards CGAX-R7326, Black","119.00","AMD Radeon",2017-04-11
"180","VisionTek Radeon 6670 1 GB GDDR5 PCI Express DVI-D, HDMI, VGA Graphics Card 900369","129.99","AMD Radeon",2017-04-11
