"","Product_Name","Price","Brand","Date"
"50","HP Quadro NVS 315 Graphic Card - 1 GB DDR3 SDRAM - PCI Express x16 - Low-profile","97.04","Nvidia Quadro",2017-04-12
"51","NVIDIA Quadro K5000 4GB GDDR5 PCI-E 2.0 x16 Video Card With Dispalyport and DVI Outputs","695.00","Nvidia Quadro",2017-04-12
"52","Dell XPS M1710 Precision M90 Nvidia Quadro FX 2500M 512MB Video Graphics Card",NA,"Nvidia Quadro",2017-04-12
"53","NVIDIA Quadro K5000 4GB GDDR5 Graphics card (PNY Part #: VCQK5000-PB)","2499.00","Nvidia Quadro",2017-04-12
"54","Nvidia Quadro FX3700 Pcie 512MB Pcie Graphics","95.00","Nvidia Quadro",2017-04-12
"55","Quadro 2000 PCIe x16 1GB GDDR5","78.00","Nvidia Quadro",2017-04-12
"56","Smart Buy Nvidia Quadro FX5800 4GB Card","299.98","Nvidia Quadro",2017-04-12
"57","Nvidia Quadro FX570 256MB Pcie Card","40.99","Nvidia Quadro",2017-04-12
"58","Dell RN034 New nVidia Quadro FX1700 FX 1700 512MB PCIE PCI-Express Dual DVI Video Card","69.99","Nvidia Quadro",2017-04-12
"59","nVidia Quadro FX3700 512MB PCI-e HP 462790-001 462790001","79.99","Nvidia Quadro",2017-04-12
"60","NVIDIA Quadro K4000 3GB GDDR5 Graphics card (PNY Part #: VCQK4000-PB)","1249.00","Nvidia Quadro",2017-04-12
"61","EVGA GeForce 8400 GS 1024MB DDR3 PCI-E 2.0 Graphics Card DVI/HDMI/VGA 01G-P3-1302-LR","32.23","Nvidia GeForce",2017-04-12
"62","EVGA GeForce GT 730 4GB DDR3 128bit Dual DVI mHDMI Graphics Cards 04G-P3-2739-KR",NA,"Nvidia GeForce",2017-04-12
"63","EVGA GeForce GT 610 2048MB DDR3, DVI, VGA and HDMI Graphics Card (02G-P3-2619-KR)","44.99","Nvidia GeForce",2017-04-12
"64","Gigabyte GT 420 2GB 128-Bit DDR3 PCI Express 2.0 x 16 ATX Video Graphics Cards GV-N420-2GI REV3","42.99","Nvidia GeForce",2017-04-12
"65","Amazon's Choice recommends highly rated, well-priced products available to ship immediately.Amazon's Choicefor ""graphics card""EVGA GeForce GTX 750 Ti FTW DVI-I/HDMI/Display Port GDDR5 Graphics Card with ACX Cooling 02G-P4-3757-KR","119.99","Nvidia GeForce",2017-04-12
"66","EVGA GeForce 210 Passive 1024 MB DDR3 PCI Express 2.0 DVI/HDMI/VGA Graphics Card, 01G-P3-1313-KR","29.49","Nvidia GeForce",2017-04-12
"67","Gigabyte Graphics Cards GV-N75TWF2OC-4GI","114.99","Nvidia GeForce",2017-04-12
"68","MSI Computer VGA Graphic Card GT 710 2GD3 LP","39.99","Nvidia GeForce",2017-04-12
"69","ASUS GeForce 210 1GB 64-bit DDR3 PCI Express 2.0 x16 Low Profile Ready Video Card, EN210 SILENT/DI/1GD3/V2(LP)","34.99","Nvidia GeForce",2017-04-12
"70","ASUS GT 710 2GB DDR3 64bit Dual Slot, Passive Low Profile Graphics Cards, Blue/Silver 710-2-SL-CSM","39.99","Nvidia GeForce",2017-04-12
"71","ASUS GeForce GTX 1070 8GB ROG STRIX OC Edition Graphic Card STRIX-GTX1070-O8G-GAMING","424.83","Nvidia GeForce",2017-04-12
"72","EVGA GT 710 2GB DDR3 64bit Single Slot, Dual DVI 02G-P3-2717-KR","46.99","Nvidia GeForce",2017-04-12
"73","PNY GeForce 8400 GS 512MB Graphics Cards VCG84512D3SXPB","39.99","Nvidia GeForce",2017-04-12
"74","Gigabyte Gaming Graphics Cards GV-N730-2GI","59.90","Nvidia GeForce",2017-04-12
"75","Inno3D Nvidia-Geforce GT 730 4GB DDR3 HDMI DVI VGA video-card PCI-express x16 graphics HD 1080P windows 8/7/vista/XP","88.75","Nvidia GeForce",2017-04-12
"76","ZOTAC GeForce GT 710 2GB DDR3 PCI-E2.0 DL-DVI VGA HDMI Passive Cooled Single Slot Low Profile Graphics Card (ZT-71302-20L)","42.99","Nvidia GeForce",2017-04-12
"77","MSI GeForce GT 730 Fermi DDR3 4GB DirectX 12 (N730-4GD3V2)","80.99","Nvidia GeForce",2017-04-12
"78","EVGA GeForce GTX 1070 SC GAMING ACX 3.0, 8GB GDDR5, LED, DX12 OSD Support (PXOC) Graphics Card 08G-P4-6173-KR",NA,"Nvidia GeForce",2017-04-12
"79","EVGA GeForce GTX 1080 Founders Edition, 8GB GDDR5X, LED, DX12 OSD Support (PXOC) Graphics Card 08G-P4-6180-KR","549.88","Nvidia GeForce",2017-04-12
"80","MSI Gaming GeForce GTX 1070 8GB GDDR5 SLI DirectX 12 VR Ready Graphics Card (GTX 1070 GAMING X 8G)","409.30","Nvidia GeForce",2017-04-12
"81","MSI Computer Corp. NVIDIA GeForce GTX 750 Ti Gaming OC 2GB GDDR5 VGA/DVI/HDMI PCI-Express Video Card N750TI TF 2GD5/OC","99.99","Nvidia GeForce",2017-04-12
"82","ASUS GeForce GTX 1080 8GB ROG STRIX Graphics Card (STRIX-GTX1080-8G-GAMING)","544.99","Nvidia GeForce",2017-04-12
"83","Gigabyte GeForce GTX 1070 G1 Gaming Video/Graphics Cards GV-N1070G1 GAMING-8GD","399.97","Nvidia GeForce",2017-04-12
"84","ASUS NVIDIA GeForce GTX 750 Ti GDDR5 2GB PCI Express 3.0 128-bit Graphics Card (GTX750TI-OC-2GD5)",NA,"Nvidia GeForce",2017-04-12
"85","EVGA GeForce GTX 970 4GB SSC Gaming ACX 2.0+ Cooling Graphics Card (04G-P4-3975-KR)",NA,"Nvidia GeForce",2017-04-12
"86","EVGA GeForce GTX 960 4GB SSC GAMING ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card 04G-P4-3967-KR",NA,"Nvidia GeForce",2017-04-12
"87","MSI GAMING GTX 960 4GB OC Twin Frozr-V HDCP Ready SLI Support (GTX 960 GAMING 4G)","249.99","Nvidia GeForce",2017-04-12
"88","MSI GeForce GT 730 Kepler GDDR5 2GB OC Low Profile Ready DirectX 12 (N730K-2GD5LP/OC)","69.99","Nvidia GeForce",2017-04-12
"89","MSI GAMING GeForce GTX 970 4GB OC DirectX 12 VR READY (GTX 970 GAMING 4G)","399.99","Nvidia GeForce",2017-04-12
"90","PNY GEFORCE GT 610 2GB Graphics Card (VCGGT6102XPB)","24.99","Nvidia GeForce",2017-04-12
"91","ZOTAC GeForce GT 730 Zone Edition 4GB DDR3 PCI Express 2.0 x16 (x8 lanes) Graphics Card (ZT-71115-20L)","75.18","Nvidia GeForce",2017-04-12
"92","Gigabyte 210 DDR3-1GB DVI/D-SUB/HDMI LP Graphics Cards GV-N210D3-1GI REV6.0","29.99","Nvidia GeForce",2017-04-12
"93","EVGA GeForce GTX 950 2GB SC+ GAMING, Silent Cooling Graphics Card 02G-P4-2956-KR",NA,"Nvidia GeForce",2017-04-12
"94","ZOTAC GeForce GTX 750Ti 2GB GDDR5 PCI Express 3.0 DVI HDMI DisplayPort Video Graphics Card (ZT-70605-10M)","169.99","Nvidia GeForce",2017-04-12
"95","PNY GeForce GT 730 2GB DDR3 Graphics Card (VCGGT7302D3LXPB)","69.99","Nvidia GeForce",2017-04-12
"96","EVGA GeForce GTX TITAN X 12GB HC GAMING, Exclusive EVGA Water Block Design w/ Free Installed Backplate Graphics Card 12G-P4-2999-KR","1999.99","Nvidia GeForce",2017-04-12
"97","PNY Video Card VCGGT710XPB","29.79","Nvidia GeForce",2017-04-12
"98","MSI Gaming GeForce GTX 1080 8GB GDDR5X SLI DirectX 12 VR Ready Graphics Card (GTX 1080 SEA HAWK X)","625.37","Nvidia GeForce",2017-04-12
"99","EVGA GeForce 6200 512 MB DDR2 AGP 8X VGA/DVI-I/S-Video Graphics Card, 512-A8-N403-LR","39.99","Nvidia GeForce",2017-04-12
"100","ZOTAC GeForce GTX 1070 AMP! Edition, ZT-P10700C-10P, 8GB GDDR5 IceStorm Cooling VR Ready Gaming Graphics Card","409.99","Nvidia GeForce",2017-04-12
"101","PNY Video Card Graphic Cards VCGGTX10708PB-CG","372.97","Nvidia GeForce",2017-04-12
"102","ASUS Graphics Cards GT730-2GD3-CSM","62.99","Nvidia GeForce",2017-04-12
"103","PNY GeForce 8400GS","45.99","Nvidia GeForce",2017-04-12
"104","Inno3D Nvidia Geforce GT 730 LP 4GB DDR3 HDMI DVI VGA 128 Bit Video Graphics Card, PCI Express x16 HD 1080P Low Profile","94.75","Nvidia GeForce",2017-04-12
"105","ASUS GeForce GT 730 2GB Graphics Cards GT730-2GD3","64.99","Nvidia GeForce",2017-04-12
"106","MSI nVidia GeForce 8400GS 512 MB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card N8400GS-MD512H","37.80","Nvidia GeForce",2017-04-12
"107","Zotac PCI-Express Video / Graphics Cards ZT-90505-10P","749.99","Nvidia GeForce",2017-04-12
"108","MSI N210-MD1G/D3 GeForce 210 Graphic Card - 589 MHz Core - 1 GB GDDR3 SDRAM - PCI Express 2.0 x16 -","52.88","Nvidia GeForce",2017-04-12
"109","EVGA Video Graphics Cards 04G-P4-3973-KR",NA,"Nvidia GeForce",2017-04-12
"110","PNY GeForce 8400GS 512MB DDR2 PCI-Express 2.0 DVI+VGA+HDMI Low Profile Graphics Card VCG84512R3SXPB","37.95","Nvidia GeForce",2017-04-12
"111","Club3D GeForce 210 Passive 1024 MB DDR3 PCI Express 2.0 DVI/HDMI/VGA Graphics Card, CGNX-212L, Black","36.15","Nvidia GeForce",2017-04-12
"112","XFX PVT44AWANG GeForce 6200 256MB GDDR2 AGP 4X/8X Video Card (VGA/DVI/S-Video)","48.12","Nvidia GeForce",2017-04-12
"113","EVGA GeForce GTX 650 SUPERCLOCKED 1024MB GDDR5 DVI mHDMI Graphics Card 01G-P4-2652-KR",NA,"Nvidia GeForce",2017-04-12
"114","EVGA GeForce GTX670 4096MB GDDR5 256bit, 2x Dual-Link DVI, HDMI, DP, 4-Way SLI Ready Graphics Card (04G-P4-2671-KR)","489.99","Nvidia GeForce",2017-04-12
"115","NVIDIA Graphics Card - Low Profile N3R90AA","130.98","Nvidia GeForce",2017-04-12
"116","NVIDIA GEFORCE GTX 1080 Founders Edition","638.94","Nvidia GeForce",2017-04-12
"117","MSI Computer NVIDIA GeForce GT 740 4GB DDR3 VGA/DVI/HDMI PCI-Express Video Card N740-4GD3","87.99","Nvidia GeForce",2017-04-12
"118","ZOTAC GeForce GT430 1GB DDR3 PCI Express 2.0 DVI/HDMI/Displayport Fanless Graphics Card, ZT-40601-20L","21.69","Nvidia GeForce",2017-04-12
"119","EVGA GeForce GTX680 2GB GDDR5 DisplayPort DVI-I, DVI-D HDMI Graphics Card  for Mac 02G-P4-3682-KR",NA,"Nvidia GeForce",2017-04-12
"120","EVGA GeForce GTX 980 Ti 6GB GAMING ACX 2.0+, Whisper Silent Cooling Graphics Card 06G-P4-4991-KR",NA,"Nvidia GeForce",2017-04-12
"121","MSI ATI Radeon HD6450 1 GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card R6450-MD1GD3/LP","36.96","AMD Radeon",2017-04-12
"122","ASUS AMD Radeon R7 250 2 GB 128-Bit DDR5 Graphics Cards (R7250-2GD5)","79.99","AMD Radeon",2017-04-12
"123","VisionTek Radeon 4350 512MB DDR2 (DVI-I, HDMI, VGA) Graphics Card - 900270","29.99","AMD Radeon",2017-04-12
"124","Gigabyte AMD Radeon R7 240 DDR3-2GB DVI-D/HDMI/D-SUB OC Video Graphics Cards GV-R724OC-2GI REV2.0","59.99","AMD Radeon",2017-04-12
"125","VisionTek Products Radeon 7750 SFF 2GB GDDR5 4M Graphics Card 900798","186.47","AMD Radeon",2017-04-12
"126","XFX PCI-Express Video Card R7-360P-2DF5","89.99","AMD Radeon",2017-04-12
"127","VisionTek Radeon 7870 2GB GDDR5 6M (6x MiniDP) Graphics Card - 900548","359.99","AMD Radeon",2017-04-12
"128","Sapphire Radeon R9 290 4GB GDDR5 DUAL DVI-D/HDMI/DP PCI-Express Graphics Card (21227-00-40G)","379.99","AMD Radeon",2017-04-12
"129","XFX PCI-Express Video Card R7-360P-2SF5","103.99","AMD Radeon",2017-04-12
"130","VisionTek Radeon 5570 SFF 1GB DDR3 4M  VHDCI DVI (4x DVI-D) Graphics Card - 900345","159.99","AMD Radeon",2017-04-12
"131","VisionTek Radeon 7750 2GB GDDR5 6M (6x MiniDP) - 900614","216.56","AMD Radeon",2017-04-12
"132","Sapphire Radeon HD 6450 1 GB DDR3 HDMI/DVI-D/VGA PCI-Express Graphics Card 100322L","39.99","AMD Radeon",2017-04-12
"133","AMD Radeon HD 6350 HD6350 LP Video Graphics Card 512MB PCIe X16 Dell 236X5","19.99","AMD Radeon",2017-04-12
"134","XFX AMD Radeon HD 5450 2GB DDR3 VGA/DVI/HDMI PCI-Express Video Card ON-XFX1-DLX2","40.84","AMD Radeon",2017-04-12
"135","VisionTek ATi Radeon 7000 64 MB DDR2 PCI Graphics Card 900029","39.99","AMD Radeon",2017-04-12
"136","MSI Computer Video Graphics Cards R7 240 2GD5","55.99","AMD Radeon",2017-04-12
"137","PCIe PCI-e Power Cable for Mac G5 nVidia ATI Video Card - High Quality","6.49","AMD Radeon",2017-04-12
"138","Asus ATI Radeon HD6450 Silence 1 GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card (EAH6450 SILENT/DI/1GD3(LP))","40.44","AMD Radeon",2017-04-12
"139","Gigabyte GV-R939G1 GAMING-8GD G1 Gaming Graphics Card AMD R9 390 512 Bit GDDR5 8GB 2xDVI/HDMI/3xDP","361.79","AMD Radeon",2017-04-12
"140","Sapphire Radeon R7 250 1GB GDDR5 HDMI/DVI-I/DP PCI-Express Graphics Card 11215-05-20G","99.99","AMD Radeon",2017-04-12
"141","VisionTek Radeon 7750 SFF 1GB GDDR5 (DVI-I, HDMI) Graphics Card - 900549","136.99","AMD Radeon",2017-04-12
"142","Sapphire Radeon R9 280 3GB GDDR5 DVI-I/DVI-D/HDMI/DP Dual-X with PCI-Express Graphics Card Boost 11230-00-20G","259.99","AMD Radeon",2017-04-12
"143","VisionTek Radeon 4650 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900252","74.86","AMD Radeon",2017-04-12
"144","ASUS EAH5450 SL/DI/512MD3/MG(LP) Silent Series Radeon HD 5450 OdB Cooling Graphics Card","35.28","AMD Radeon",2017-04-12
"145","VisionTek Products Radeon 6350 SFF 1GB DDR3 3M DMS59 with 2x DVI-I to VGA Adapter Graphics Cards 900456","108.11","AMD Radeon",2017-04-12
"146","VisionTek Products, Llc - Visiontek 900356 Radeon Hd 5450 Graphic Card - 2 Gb Ddr3 Sdram - Pci Express 2.1 X16 - Crossfirex - Hdmi - Dvi - Vga ""Product Category: Video Cards/Graphic Cards""","62.99","AMD Radeon",2017-04-12
"147","VisionTek Radeon 6450 1GB DDR3 (DVI-D, HDMI, VGA) Graphics Card - 900371","54.97","AMD Radeon",2017-04-12
"148","ASUS 2GB Graphics Cards R7240-2GD3-L","61.51","AMD Radeon",2017-04-12
"149","VisionTek Products Radeon 7350 Graphics Cards 900608","109.99","AMD Radeon",2017-04-12
"150","PowerColor Video Card (AXR7 370 2GBD5-PPDHE)","123.56","AMD Radeon",2017-04-12
"151","VisionTek Radeon 5450 2GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900861","42.09","AMD Radeon",2017-04-12
"152","VisionTek Radeon 5450 SFF 512MB DDR3 3M (3x DVI-D) Graphics Card - 900344","124.99","AMD Radeon",2017-04-12
"153","VisionTek Radeon 7750 SFF 1GB DDR3 5M VHDCI (4x DVI-D, miniDP) Graphics Card - 900669","189.99","AMD Radeon",2017-04-12
"154","VisionTek Radeon 7750 SFF 2GB DDR3 3M (2x HDMI, miniDP) Graphics Card - 900686","244.99","AMD Radeon",2017-04-12
"155","ASUS STRIX-R9380X-OC4G-GAMING Graphic Card","249.99","AMD Radeon",2017-04-12
"156","XFX AMD Radeon HD 5450 1GB GDDR3 VGA/DVI/HDMI Low-Profile PCI-Express Graphics Card HD545XZQH2;HD-545X-ZQH2","32.15","AMD Radeon",2017-04-12
"157","XFX Double Dissipation 1015MHZ XXX OC 8GB DDR5 Graphics Cards R9-390P-8256","329.99","AMD Radeon",2017-04-12
"158","OEM ATI Radeon HD 3450 PCIe 512MB HDMI DVI Low-Profile Video Card P003P","38.95","AMD Radeon",2017-04-12
"159","VisionTek Radeon 5450 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900358","45.80","AMD Radeon",2017-04-12
"160","XFX RADEON Double D R9 280X 1000MHz BOOST Ready 3GB DDR5 2XmDP HDMI 2XDVI Graphics Cards R9-280X-TDFD",NA,"AMD Radeon",2017-04-12
"161","ASUS STRIX Radeon Fury 4 GB HMB 4096-bit DisplayPort HDMI 1.4a DVI-I Gaming Graphics Card","349.99","AMD Radeon",2017-04-12
"162","Dell ATI Radeon HD2600 XT 256MB Dual DVI TV-Out PCI-E x16 Video Card - WX092","99.00","AMD Radeon",2017-04-12
"163","PowerColor AMD Radeon R7 240 2GB DDR3 V2 OC VGA/DVI/HDMI PCI-Express Video Card AXR7 2GBK3-HV2E/OC","75.51","AMD Radeon",2017-04-12
"164","Sapphire Radeon R9 290X 4GB GDDR5 Dual DVI-D/HDMI/DP PCI-Express Graphics Card (21226-00-40G)","367.99","AMD Radeon",2017-04-12
"165","Diamond Multimedia AMD Radeon HD 6450 PCIE 1GB GDDR3 Video Graphics Card 6450PE31GSS","44.99","AMD Radeon",2017-04-12
"166","Sapphire Radeon R9 290 4GB GDDR5 DUAL DVI-D/HDMI/DP PCI-Express BF4 Edition Graphics Card (21227-00-50G)","499.99","AMD Radeon",2017-04-12
"167","Gigabyte Gaming Graphics Card GV-R938XG1 GAMING-4GD",NA,"AMD Radeon",2017-04-12
"168","VisionTek Radeon 5450 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900860","35.55","AMD Radeon",2017-04-12
"169","VisionTek Radeon 4350 512MB DDR2 (DVI-I, HDMI, VGA Graphics Card - 900289","60.68","AMD Radeon",2017-04-12
"170","ATI Technologies Radeon 9200 128MB Video Graphics Card","59.00","AMD Radeon",2017-04-12
"171","VisionTek Radeon 5450 512MB DDR3 3M (2x DVI-I, miniDP) - 900530","70.99","AMD Radeon",2017-04-12
"172","VisionTek Radeon 6670 1 GB GDDR5 PCI Express DVI-D, HDMI, VGA Graphics Card 900369","129.99","AMD Radeon",2017-04-12
"173","ASUS AMD Radeon R7 250 1GB DDR5 128-Bit DisplayPort HDMI DVI Graphics Card R7250-1GD5-V2","67.77","AMD Radeon",2017-04-12
"174","VisionTek 900484 Products HD 6350 PCIe 1 GB DDR3 SFF DDR3 B2 Retail Graphics Cards","66.99","AMD Radeon",2017-04-12
"175","Sapphire Radeon HD 6970 2 GB DDR5 DL-DVI-I/SL-DVI-D/HDMI/Dual Mini DP PCI-Express Graphics Card 100311SR","432.99","AMD Radeon",2017-04-12
"176","XFX HD 6670 650MHz 2GB DDR3/HDMI/DVI/VGA PCI-Express Graphics Card HD667XCLF3","87.99","AMD Radeon",2017-04-12
"177","VisionTek Products Radeon R9 280 3 GB GDDR5 PCI Express Graphics Cards 900886","199.99","AMD Radeon",2017-04-12
"178","XFX Radeon HD6450 1GB DDR3 625MHz Low Profile Ready Graphics Cards (HD-645X-ZQHP)","34.99","AMD Radeon",2017-04-12
"179","Sapphire Radeon HD 7950 3GB DDR5 HDMI / DVI-I / Dual Mini DP with Boost PCI-Express Graphics Card 11196-16-20G","329.99","AMD Radeon",2017-04-12
"180","Sapphire Radeon Vapor-X HD 7770 GHZ OC 1 GB DDR5 DVI-I/DVI-D/HDMI/DP PCI-Express Graphics Card (11201-05-20G)","164.99","AMD Radeon",2017-04-12
