"","Product_Name","Price","Brand","Date"
"62","EVGA GeForce GT 610 2048MB DDR3, DVI, VGA and HDMI Graphics Card (02G-P3-2619-KR)","44.99","Nvidia GeForce",2017-04-19
"63","Gigabyte GT 420 2GB 128-Bit DDR3 PCI Express 2.0 x 16 ATX Video Graphics Cards GV-N420-2GI REV3","42.99","Nvidia GeForce",2017-04-19
"64","EVGA GeForce GT 730 2GB GDDR5 64bit DVI/HDMI/VGA Low Profile Graphics Card 02G-P3-3733-KR","68.99","Nvidia GeForce",2017-04-19
"65","Amazon's Choice recommends highly rated, well-priced products available to ship immediately.Amazon's Choicefor ""graphics card""EVGA GeForce GTX 750 Ti FTW DVI-I/HDMI/Display Port GDDR5 Graphics Card with ACX Cooling 02G-P4-3757-KR","119.99","Nvidia GeForce",2017-04-19
"66","EVGA GeForce 210 Passive 1024 MB DDR3 PCI Express 2.0 DVI/HDMI/VGA Graphics Card, 01G-P3-1313-KR","29.49","Nvidia GeForce",2017-04-19
"67","Gigabyte Graphics Cards GV-N75TWF2OC-4GI","104.99","Nvidia GeForce",2017-04-19
"68","MSI Computer VGA Graphic Card GT 710 2GD3 LP","39.99","Nvidia GeForce",2017-04-19
"69","ASUS GT 710 2GB DDR3 64bit Dual Slot, Passive Low Profile Graphics Cards, Blue/Silver 710-2-SL-CSM","39.99","Nvidia GeForce",2017-04-19
"70","ASUS GeForce GTX 1070 8GB ROG STRIX OC Edition Graphic Card STRIX-GTX1070-O8G-GAMING","419.99","Nvidia GeForce",2017-04-19
"71","ASUS GeForce 210 1GB 64-bit DDR3 PCI Express 2.0 x16 Low Profile Ready Video Card, EN210 SILENT/DI/1GD3/V2(LP)","34.99","Nvidia GeForce",2017-04-19
"72","ZOTAC GeForce GT 710 2GB DDR3 PCI-E2.0 DL-DVI VGA HDMI Passive Cooled Single Slot Low Profile Graphics Card (ZT-71302-20L)","42.81","Nvidia GeForce",2017-04-19
"73","EVGA GT 710 2GB DDR3 64bit Single Slot, Dual DVI 02G-P3-2717-KR","46.99","Nvidia GeForce",2017-04-19
"74","Inno3D Nvidia-Geforce GT 730 4GB DDR3 HDMI DVI VGA video-card PCI-express x16 graphics HD 1080P windows 8/7/vista/XP","88.75","Nvidia GeForce",2017-04-19
"75","MSI GeForce GT 730 Fermi DDR3 4GB DirectX 12 (N730-4GD3V2)","80.99","Nvidia GeForce",2017-04-19
"76","MSI Computer Corp. NVIDIA GeForce GTX 750 Ti Gaming OC 2GB GDDR5 VGA/DVI/HDMI PCI-Express Video Card N750TI TF 2GD5/OC","129.95","Nvidia GeForce",2017-04-19
"77","EVGA GeForce GTX 1070 SC GAMING ACX 3.0, 8GB GDDR5, LED, DX12 OSD Support (PXOC) Graphics Card 08G-P4-6173-KR","399.99","Nvidia GeForce",2017-04-19
"78","Gigabyte Gaming Graphics Cards GV-N730-2GI","59.90","Nvidia GeForce",2017-04-19
"79","MSI Gaming GeForce GTX 1070 8GB GDDR5 SLI DirectX 12 VR Ready Graphics Card (GTX 1070 GAMING X 8G)","409.30","Nvidia GeForce",2017-04-19
"80","ASUS GeForce GTX 1080 8GB ROG STRIX Graphics Card (STRIX-GTX1080-8G-GAMING)","549.99","Nvidia GeForce",2017-04-19
"81","ASUS NVIDIA GeForce GTX 750 Ti GDDR5 2GB PCI Express 3.0 128-bit Graphics Card (GTX750TI-OC-2GD5)",NA,"Nvidia GeForce",2017-04-19
"82","PNY GeForce 8400 GS 512MB Graphics Cards VCG84512D3SXPB","39.99","Nvidia GeForce",2017-04-19
"83","EVGA GeForce GTX 1080 Founders Edition, 8GB GDDR5X, LED, DX12 OSD Support (PXOC) Graphics Card 08G-P4-6180-KR","549.88","Nvidia GeForce",2017-04-19
"84","Gigabyte GeForce GTX 1070 G1 Gaming Video/Graphics Cards GV-N1070G1 GAMING-8GD","399.94","Nvidia GeForce",2017-04-19
"85","EVGA GeForce GTX 950 2GB SC+ GAMING, Silent Cooling Graphics Card 02G-P4-2956-KR",NA,"Nvidia GeForce",2017-04-19
"86","EVGA GeForce GTX 970 4GB SSC Gaming ACX 2.0+ Cooling Graphics Card (04G-P4-3975-KR)",NA,"Nvidia GeForce",2017-04-19
"87","EVGA GeForce GTX 960 4GB SSC GAMING ACX 2.0+, Whisper Silent Cooling w/ Free Installed Backplate Graphics Card 04G-P4-3967-KR",NA,"Nvidia GeForce",2017-04-19
"88","Gigabyte 210 DDR3-1GB DVI/D-SUB/HDMI LP Graphics Cards GV-N210D3-1GI REV6.0","29.99","Nvidia GeForce",2017-04-19
"89","MSI GAMING GTX 960 4GB OC Twin Frozr-V HDCP Ready SLI Support (GTX 960 GAMING 4G)",NA,"Nvidia GeForce",2017-04-19
"90","MSI GAMING GeForce GTX 970 4GB OC DirectX 12 VR READY (GTX 970 GAMING 4G)","359.99","Nvidia GeForce",2017-04-19
"91","MSI Gaming GeForce GTX 1080 8GB GDDR5X SLI DirectX 12 VR Ready Graphics Card (GTX 1080 GAMING 8G)","550.47","Nvidia GeForce",2017-04-19
"92","PNY GeForce GT 730 2GB DDR3 Graphics Card (VCGGT7302D3LXPB)","69.99","Nvidia GeForce",2017-04-19
"93","PNY Video Card VCGGT710XPB","29.79","Nvidia GeForce",2017-04-19
"94","Club3D Geforce GTX680 4096MB PCIE 16x Graphics Card, CGNX-X688","299.00","Nvidia GeForce",2017-04-19
"95","MSI GeForce GT 730 Kepler GDDR5 2GB OC Low Profile Ready DirectX 12 (N730K-2GD5LP/OC)","69.99","Nvidia GeForce",2017-04-19
"96","ZOTAC GeForce GTX 750Ti 2GB GDDR5 PCI Express 3.0 DVI HDMI DisplayPort Video Graphics Card (ZT-70605-10M)","169.99","Nvidia GeForce",2017-04-19
"97","EVGA GeForce GTX 980 4GB HYBRID GAMING, ""All in One"" No Hassle Water Cooling, Just Plug and Play Graphics Card 04G-P4-1989-KR","554.85","Nvidia GeForce",2017-04-19
"98","ZOTAC GeForce GT 730 Zone Edition 4GB DDR3 PCI Express 2.0 x16 (x8 lanes) Graphics Card (ZT-71115-20L)","79.99","Nvidia GeForce",2017-04-19
"99","EVGA GeForce 6200 512 MB DDR2 AGP 8X VGA/DVI-I/S-Video Graphics Card, 512-A8-N403-LR","39.99","Nvidia GeForce",2017-04-19
"100","ZOTAC GeForce GTX 1070 AMP! Edition, ZT-P10700C-10P, 8GB GDDR5 IceStorm Cooling VR Ready Gaming Graphics Card","407.99","Nvidia GeForce",2017-04-19
"101","ASUS Graphics Cards GT730-2GD3-CSM","62.99","Nvidia GeForce",2017-04-19
"102","Inno3D Nvidia Geforce GT 730 LP 4GB DDR3 HDMI DVI VGA 128 Bit Video Graphics Card, PCI Express x16 HD 1080P Low Profile","94.75","Nvidia GeForce",2017-04-19
"103","Gigabyte GeForce GTX 1080 Founders Edition Graphic Card GV-N1080D5X-8GD-B","499.00","Nvidia GeForce",2017-04-19
"104","PNY GeForce GTX 970 4GB Graphics Card","329.99","Nvidia GeForce",2017-04-19
"105","ASUS GeForce GT 730 2GB Graphics Cards GT730-2GD3","64.99","Nvidia GeForce",2017-04-19
"106","PNY GeForce 8400GS","45.99","Nvidia GeForce",2017-04-19
"107","Zotac PCI Express Video Card ZT-71301-20L","38.97","Nvidia GeForce",2017-04-19
"108","Club3D GeForce 210 Passive 1024 MB DDR3 PCI Express 2.0 DVI/HDMI/VGA Graphics Card, CGNX-212L, Black","36.15","Nvidia GeForce",2017-04-19
"109","PNY Geforce G210 1 GB PCIE-DDR3 Video Adapter (VCG2101D3XPB)","73.99","Nvidia GeForce",2017-04-19
"110","ASUS GTX780TI-3GD5 Graphics Cards GTX780TI-3GD5","899.99","Nvidia GeForce",2017-04-19
"111","Sparkle PC 700012 GeForce FX5500 256MB 128-Bit Graphics Card SA5500256D1DTPI","44.99","Nvidia GeForce",2017-04-19
"112","MSI nVidia GeForce 8400GS 512 MB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card N8400GS-MD512H","37.80","Nvidia GeForce",2017-04-19
"113","ASUS GeForce GTX 560 (Fermi) 1GB 256-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card, ENGTX560 DC/2DI/1GD5","219.60","Nvidia GeForce",2017-04-19
"114","EVGA Video Graphics Cards 04G-P4-3973-KR",NA,"Nvidia GeForce",2017-04-19
"115","XFX PVT44AWANG GeForce 6200 256MB GDDR2 AGP 4X/8X Video Card (VGA/DVI/S-Video)","48.12","Nvidia GeForce",2017-04-19
"116","EVGA GeForce GTX760 Dual Superclocked ACX Cooler 2GB 256-Bit GDDR5 Double BIOS Dual-Link DVI-I/DVI-D HDMI SLI Graphics Cards 02G-P4-3765-KR",NA,"Nvidia GeForce",2017-04-19
"117","ASUS GTX 660 Ti Series Graphics Card Overclocked Edition Graphics Cards GTX660 TI-DC2O-2GD5",NA,"Nvidia GeForce",2017-04-19
"118","PNY GeForce 8400GS 512MB DDR2 PCI-Express 2.0 DVI+VGA+HDMI Low Profile Graphics Card VCG84512R3SXPB","37.95","Nvidia GeForce",2017-04-19
"119","Zotac NVIDIA Low Profile PCI-Express Video Card ZT-71113-20L","63.61","Nvidia GeForce",2017-04-19
"120","ZOTAC GeForce 8400 GS 512 MB 64-Bit DDR2 PCI Express 2.0 x16 HDCP Ready Low Profile Ready Video Card (ZT-84MEH4M-FSL)","38.00","Nvidia GeForce",2017-04-19
"121","ASUS AMD Radeon R7 250 2 GB 128-Bit DDR5 Graphics Cards (R7250-2GD5)","79.99","AMD Radeon",2017-04-19
"122","MSI ATI Radeon HD6450 1 GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card R6450-MD1GD3/LP","36.96","AMD Radeon",2017-04-19
"123","VisionTek Radeon 4350 512MB DDR2 (DVI-I, HDMI, VGA) Graphics Card - 900270","29.99","AMD Radeon",2017-04-19
"124","Gigabyte AMD Radeon R7 240 DDR3-2GB DVI-D/HDMI/D-SUB OC Video Graphics Cards GV-R724OC-2GI REV2.0","59.99","AMD Radeon",2017-04-19
"125","XFX AMD Radeon HD 5450 1GB GDDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card ONXFX1PLS2","32.93","AMD Radeon",2017-04-19
"126","XFX PCI-Express Video Card R7-360P-2DF5","89.99","AMD Radeon",2017-04-19
"127","VisionTek Products Radeon 7750 SFF 2GB GDDR5 4M Graphics Card 900798","186.47","AMD Radeon",2017-04-19
"128","MSI AMD Radeon R7 240 2GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card",NA,"AMD Radeon",2017-04-19
"129","VisionTek Radeon 7870 2GB GDDR5 6M (6x MiniDP) Graphics Card - 900548","359.99","AMD Radeon",2017-04-19
"130","ASUS STRIX Radeon Fury 4 GB HMB 4096-bit DisplayPort HDMI 1.4a DVI-I Gaming Graphics Card","349.99","AMD Radeon",2017-04-19
"131","XFX PCI-Express Video Card R9-390X-8DF6","468.16","AMD Radeon",2017-04-19
"132","XFX AMD Radeon HD 5450 1GB GDDR3 VGA/DVI/HDMI Low-Profile PCI-Express Graphics Card HD545XZQH2;HD-545X-ZQH2","31.99","AMD Radeon",2017-04-19
"133","ASUS 2GB Graphics Cards R7240-2GD3-L","61.51","AMD Radeon",2017-04-19
"134","VisionTek ATi Radeon 7000 64 MB DDR2 PCI Graphics Card 900029","39.99","AMD Radeon",2017-04-19
"135","XFX AMD Radeon HD 5450 2GB DDR3 VGA/DVI/HDMI PCI-Express Video Card ON-XFX1-DLX2","39.81","AMD Radeon",2017-04-19
"136","AMD Radeon HD 6350 HD6350 LP Video Graphics Card 512MB PCIe X16 Dell 236X5","19.99","AMD Radeon",2017-04-19
"137","XFX PCI-Express Video Card R9-390P-8DF6","399.00","AMD Radeon",2017-04-19
"138","VisionTek Radeon 7750 2GB GDDR5 6M (6x MiniDP) - 900614","216.56","AMD Radeon",2017-04-19
"139","MSI Radeon R5 230 2GB DDR3","54.99","AMD Radeon",2017-04-19
"140","VisionTek Radeon 5570 SFF 1GB DDR3 4M  VHDCI DVI (4x DVI-D) Graphics Card - 900345","159.99","AMD Radeon",2017-04-19
"141","Sapphire Radeon HD 6450 1 GB DDR3 HDMI/DVI-D/VGA PCI-Express Graphics Card 100322L","38.78","AMD Radeon",2017-04-19
"142","Asus ATI Radeon HD6450 Silence 1 GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card (EAH6450 SILENT/DI/1GD3...","40.44","AMD Radeon",2017-04-19
"143","VisionTek Radeon 6450 1GB DDR3 (DVI-D, HDMI, VGA) Graphics Card - 900371","54.97","AMD Radeon",2017-04-19
"144","Gigabyte GV-R939G1 GAMING-8GD G1 Gaming Graphics Card AMD R9 390 512 Bit GDDR5 8GB 2xDVI/HDMI/3xDP","361.79","AMD Radeon",2017-04-19
"145","ASUS EAH5450 SL/DI/512MD3/MG(LP) Silent Series Radeon HD 5450 OdB Cooling Graphics Card","35.28","AMD Radeon",2017-04-19
"146","VisionTek Radeon 7750 SFF 1GB GDDR5 (DVI-I, HDMI) Graphics Card - 900549","134.99","AMD Radeon",2017-04-19
"147","XFX PCI-Express Video Card R7-360P-2SF5","103.99","AMD Radeon",2017-04-19
"148","VisionTek 900484 Products HD 6350 PCIe 1 GB DDR3 SFF DDR3 B2 Retail Graphics Cards","63.73","AMD Radeon",2017-04-19
"149","ASUS STRIX-R9380X-OC4G-GAMING Graphic Card","249.99","AMD Radeon",2017-04-19
"150","VisionTek Radeon 5450 SFF 512MB DDR3 3M (3x DVI-D) Graphics Card - 900344","124.99","AMD Radeon",2017-04-19
"151","VisionTek Radeon 7750 SFF 2GB DDR3 3M (2x HDMI, miniDP) Graphics Card - 900686","244.99","AMD Radeon",2017-04-19
"152","PowerColor Video Card (AXR7 370 2GBD5-PPDHE)","123.40","AMD Radeon",2017-04-19
"153","XFX ATI Radeon HD 5450 A12 2GB sDDR3 32 bit Graphic Card (HD-545X-CLH2)","47.91","AMD Radeon",2017-04-19
"154","VisionTek Radeon 7750 SFF 1GB DDR3 5M VHDCI (4x DVI-D, miniDP) Graphics Card - 900669","190.31","AMD Radeon",2017-04-19
"155","PowerColor Video Card (AXR9 390 8GBD5-PPDHE)",NA,"AMD Radeon",2017-04-19
"156","Sapphire Radeon NITRO R9 Fury 4GB HBM HDMI/DVI-D PCI-Express Graphics Card 11247-03-40G","329.99","AMD Radeon",2017-04-19
"157","OEM ATI Radeon HD 3450 PCIe 512MB HDMI DVI Low-Profile Video Card P003P","45.95","AMD Radeon",2017-04-19
"158","XFX RADEON Double D R9 280X 1000MHz BOOST Ready 3GB DDR5 2XmDP HDMI 2XDVI Graphics Cards R9-280X-TDFD","309.99","AMD Radeon",2017-04-19
"159","VisionTek Products Radeon 6350 SFF 1GB DDR3 3M DMS59 with 2x DVI-I to VGA Adapter Graphics Cards 900456","88.23","AMD Radeon",2017-04-19
"160","VisionTek Radeon 5450 2GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900861","42.09","AMD Radeon",2017-04-19
"161","Gigabyte Gaming Graphics Card GV-R938XG1 GAMING-4GD",NA,"AMD Radeon",2017-04-19
"162","VisionTek Products VisionTek Radeon R9 280 3GB GDDR5 PCI Express Graphics Card 900689","222.23","AMD Radeon",2017-04-19
"163","VisionTek Products Radeon R9 280 3 GB GDDR5 PCI Express Graphics Cards 900886","199.99","AMD Radeon",2017-04-19
"164","VisionTek Products, Llc - Visiontek 900356 Radeon Hd 5450 Graphic Card - 2 Gb Ddr3 Sdram - Pci Express 2.1 X16...","62.99","AMD Radeon",2017-04-19
"165","VisionTek Radeon 4350 512MB DDR2 (DVI-I, HDMI, VGA Graphics Card - 900289","71.99","AMD Radeon",2017-04-19
"166","XFX Double D R7 260X 2GB DDR5 DP HDMI 2XDVI Graphics Cards - R7260XCDF4","149.99","AMD Radeon",2017-04-19
"167","Sapphire Radeon Vapor-X HD 7770 GHZ OC 1 GB DDR5 DVI-I/DVI-D/HDMI/DP PCI-Express Graphics Card (11201-05-20G)","164.99","AMD Radeon",2017-04-19
"168","Sapphire Radeon R9 280 3GB GDDR5 DVI-I/DVI-D/HDMI/DP Dual-X with PCI-Express Graphics Card Boost 11230-00-20G","249.99","AMD Radeon",2017-04-19
"169","ATI Radeon X600 256MB DDR2 PCI Express (PCI-E) DMS-59 Low Profile Video Card w/DMS-59 to Dual VGA Cable","49.99","AMD Radeon",2017-04-19
"170","Sapphire Radeon R9 290X 4GB GDDR5 Dual DVI-D/HDMI/DP PCI-Express Graphics Card (21226-00-40G)","366.08","AMD Radeon",2017-04-19
"171","VisionTek Radeon 5450 512MB DDR3 3M (2x DVI-I, miniDP) - 900530","70.99","AMD Radeon",2017-04-19
"172","VisionTek Radeon 4650 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900252","68.99","AMD Radeon",2017-04-19
"173","VisionTek Radeon 6670 1 GB GDDR5 PCI Express DVI-D, HDMI, VGA Graphics Card 900369","129.99","AMD Radeon",2017-04-19
"174","MSI R7970-2PMD3GD5/OC Graphics Card","595.99","AMD Radeon",2017-04-19
"175","Sapphire Radeon R9 290 4GB GDDR5 DUAL DVI-D/HDMI/DP PCI-Express BF4 Edition Graphics Card (21227-00-50G)","379.99","AMD Radeon",2017-04-19
"176","VisionTek Radeon 5450 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900358","43.38","AMD Radeon",2017-04-19
"177","Sapphire Radeon NITRO R9 390 8GB GDDR5 DVI-D / HDMI / TRIPLE DP Tri-X OC Version (UEFI) PCI-E Graphics Card 11244...",NA,"AMD Radeon",2017-04-19
"178","Sapphire Radeon NITRO R9 380 4GB GDDR5 DL-DVI-I / DL-DVI-D / HDMI / DP Dual-X OC (UEFI) PCI-E Graphics Card 11242...","249.99","AMD Radeon",2017-04-19
"179","PowerColor Video/Graphics Cards AXR7 370 4GBD5-PPDHE","169.99","AMD Radeon",2017-04-19
"180","Sapphire Radeon NITRO R9 390X 8GB GDDR5 with Backplate Graphics Card 11241-04-20G","649.99","AMD Radeon",2017-04-19
