"","Product_Name","Price","Brand","Date"
"110","PNY GeForce 8400GS 512MB DDR3 PCI DVI+VGA+HDMI Low Profile Graphics Card VCG84512D3SPPB",NA,"Nvidia GeForce",2017-04-06
"111","ASUS Graphics Cards TURBO-GTX970-OC-4GD5","249.99","Nvidia GeForce",2017-04-06
"112","Zotac PCI Express Video Card ZT-71301-20L","38.98","Nvidia GeForce",2017-04-06
"113","Gigabyte GeForce GTX Graphics Cards GV-N950XTREME-2GD",NA,"Nvidia GeForce",2017-04-06
"114","EVGA GeForce GTX 650 SUPERCLOCKED 1024MB GDDR5 DVI mHDMI Graphics Card 01G-P4-2652-KR",NA,"Nvidia GeForce",2017-04-06
"115","MSI NVIDIA GeForce GTX 660 Ti Power Edition 2GB GDDR5 2DVI/HDMI/DisplayPort PCI-Express Video Card N660TI PE 2GD5","304.99","Nvidia GeForce",2017-04-06
"116","MSI N210-MD1G/D3 GeForce 210 Graphic Card - 589 MHz Core - 1 GB GDDR3 SDRAM - PCI Express 2.0 x16 -","52.88","Nvidia GeForce",2017-04-06
"117","Gigabyte GTX 960 G1 Graphics Cards, Black GV-N960G1 GAMING-4GD","289.99","Nvidia GeForce",2017-04-06
"118","PNY XLR8 GeForce GTX 560 Ti 1024MB GDDR5 PCI-Express 2.0 DVI-I+DVI-I+HDMI mini Graphics Card VCGGTX560TXPB","277.23","Nvidia GeForce",2017-04-06
"119","MSI Computer Video Card N750-1GD5/OC","96.45","Nvidia GeForce",2017-04-06
"120","PNY GeForce 8400GS 512MB DDR2 PCI-Express 2.0 DVI+VGA+HDMI Low Profile Graphics Card VCG84512R3SXPB","37.95","Nvidia GeForce",2017-04-06
"121","XFX PCI-Express Video Card R7-360P-2DF5","89.99","AMD Radeon",2017-04-06
"122","MSI ATI Radeon HD6450 1 GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card R6450-MD1GD3/LP","36.96","AMD Radeon",2017-04-06
"123","ASUS AMD Radeon R7 250 2 GB 128-Bit DDR5 Graphics Cards (R7250-2GD5)","78.13","AMD Radeon",2017-04-06
"124","MSI AMD Radeon R7 240 2GB DDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card","59.82","AMD Radeon",2017-04-06
"125","XFX AMD Radeon HD 5450 1GB GDDR3 VGA/DVI/HDMI Low Profile PCI-Express Video Card ONXFX1PLS2","31.64","AMD Radeon",2017-04-06
"126","VisionTek Radeon 4350 512MB DDR2 (DVI-I, HDMI, VGA) Graphics Card - 900270","29.99","AMD Radeon",2017-04-06
"127","Gigabyte AMD Radeon R7 240 DDR3-2GB DVI-D/HDMI/D-SUB OC Video Graphics Cards GV-R724OC-2GI REV2.0","59.99","AMD Radeon",2017-04-06
"128","VisionTek Products Radeon 7750 SFF 2GB GDDR5 4M Graphics Card 900798","186.47","AMD Radeon",2017-04-06
"129","VisionTek Radeon 7870 2GB GDDR5 6M (6x MiniDP) Graphics Card - 900548","359.99","AMD Radeon",2017-04-06
"130","ASUS Graphics Cards R5230-SL-2GD3-L","58.99","AMD Radeon",2017-04-06
"131","VisionTek Radeon 4350 SFF 512MB DDR2 (2x DVI-I, TV Out) with 2x DVI-I to VGA Adapter Graphics Card - 900273","99.31","AMD Radeon",2017-04-06
"132","ASUS AMD Radeon R7 250 1GB DDR5 128-Bit DisplayPort HDMI DVI Graphics Card R7250-1GD5-V2","67.77","AMD Radeon",2017-04-06
"133","VisionTek Radeon 5570 SFF 1GB DDR3 4M  VHDCI DVI (4x DVI-D) Graphics Card - 900345","159.99","AMD Radeon",2017-04-06
"134","VisionTek Radeon 7750 2GB GDDR5 6M (6x MiniDP) - 900614","216.56","AMD Radeon",2017-04-06
"135","VisionTek Radeon 7750 SFF 1GB DDR3 5M VHDCI (4x DVI-D, miniDP) Graphics Card - 900669","189.99","AMD Radeon",2017-04-06
"136","Sapphire Radeon R9 290X 8GB GDDR5 DUAL DVI-D/HDMI/DP TRI-X OC Version (UEFI) PCI-Express Graphics Card 11226-17-20G","419.99","AMD Radeon",2017-04-06
"137","VisionTek ATi Radeon 7000 64 MB DDR2 PCI Graphics Card 900029","29.99","AMD Radeon",2017-04-06
"138","XFX PCI-Express Video Card R7-360P-2SF5","103.99","AMD Radeon",2017-04-06
"139","Sapphire Radeon HD 6450 1 GB DDR3 HDMI/DVI-D/VGA PCI-Express Graphics Card 100322L","39.99","AMD Radeon",2017-04-06
"140","XFX AMD Radeon HD 5450 2GB DDR3 VGA/DVI/HDMI PCI-Express Video Card ON-XFX1-DLX2","39.45","AMD Radeon",2017-04-06
"141","MSI GAMING Radeon RX 480 GDDR5 HDR VR Ready FinFET DirectX 12 Graphics Card (RX 480 8G)","239.99","AMD Radeon",2017-04-06
"142","VisionTek Radeon 5450 SFF 512MB DDR3 3M (3x DVI-D) Graphics Card - 900344","124.99","AMD Radeon",2017-04-06
"143","Sapphire Radeon R9 280 3GB GDDR5 DVI-I/DVI-D/HDMI/DP Dual-X with PCI-Express Graphics Card Boost 11230-00-20G","259.99","AMD Radeon",2017-04-06
"144","Gigabyte AMD Radeon R7 250 OC 2GB DDR3 VGA/DVI/HDMI PCI-Express Video Card GV-R725OC-2GI REV 5.0","49.99","AMD Radeon",2017-04-06
"145","PCIe PCI-e Power Cable for Mac G5 nVidia ATI Video Card - High Quality","6.49","AMD Radeon",2017-04-06
"146","VisionTek Radeon 7750 SFF 2GB DDR3 3M (2x HDMI, miniDP) Graphics Card - 900686","250.49","AMD Radeon",2017-04-06
"147","VisionTek Products Radeon 6350 SFF 1GB DDR3 3M DMS59 with 2x DVI-I to VGA Adapter Graphics Cards 900456","108.11","AMD Radeon",2017-04-06
"148","R9 290X GAMING 4G - Graphics card - Radeon R9 290X - 4 GB GDDR5 - PCI Express 3.0 x16 - 2 x DVI, HDMI, DisplayPort","680.77","AMD Radeon",2017-04-06
"149","XFX ATI Radeon HD 5450 A12 2GB sDDR3 32 bit Graphic Card (HD-545X-CLH2)","52.82","AMD Radeon",2017-04-06
"150","Sapphire Radeon R9 290X 4GB GDDR5 Dual DVI-D/HDMI/DP PCI-Express Graphics Card (21226-00-40G)","367.99","AMD Radeon",2017-04-06
"151","VisionTek Radeon 6450 1GB DDR3 (DVI-D, HDMI, VGA) Graphics Card - 900371","54.97","AMD Radeon",2017-04-06
"152","OEM ATI Radeon HD 3450 PCIe 512MB HDMI DVI Low-Profile Video Card P003P","38.95","AMD Radeon",2017-04-06
"153","VisionTek Products Radeon 7350 Graphics Cards 900608","106.46","AMD Radeon",2017-04-06
"154","VisionTek 900484 Products HD 6350 PCIe 1 GB DDR3 SFF DDR3 B2 Retail Graphics Cards","66.99","AMD Radeon",2017-04-06
"155","VisionTek Radeon 5450 512MB DDR3 3M (2x DVI-I, miniDP) - 900530","70.99","AMD Radeon",2017-04-06
"156","VisionTek Products, Llc - Visiontek 900356 Radeon Hd 5450 Graphic Card - 2 Gb Ddr3 Sdram - Pci Express 2.1 X16 - Crossfirex - Hdmi - Dvi - Vga ""Product Category: Video Cards/Graphic Cards""","65.77","AMD Radeon",2017-04-06
"157","ATI Technologies Radeon 9200 128MB Video Graphics Card","59.00","AMD Radeon",2017-04-06
"158","ASUS EAH5450 SL/DI/512MD3/MG(LP) Silent Series Radeon HD 5450 OdB Cooling Graphics Card","35.28","AMD Radeon",2017-04-06
"159","VisionTek Radeon 5450 2GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900861","42.09","AMD Radeon",2017-04-06
"160","PowerColor Video Graphics Card, AX5450 1GBK3-SHEV4","30.69","AMD Radeon",2017-04-06
"161","ASUS 2GB Graphics Cards R7240-2GD3-L","64.73","AMD Radeon",2017-04-06
"162","ASUS STRIX Radeon Fury 4 GB HMB 4096-bit DisplayPort HDMI 1.4a DVI-I Gaming Graphics Card","349.99","AMD Radeon",2017-04-06
"163","Gigabyte GV-R939G1 GAMING-8GD G1 Gaming Graphics Card AMD R9 390 512 Bit GDDR5 8GB 2xDVI/HDMI/3xDP","361.79","AMD Radeon",2017-04-06
"164","Diamond Multimedia AMD Radeon HD 6450 PCIE 1GB GDDR3 Video Graphics Card 6450PE31GSS","44.99","AMD Radeon",2017-04-06
"165","VisionTek Radeon 7750 SFF 1GB GDDR5 (DVI-I, HDMI) Graphics Card - 900549","99.99","AMD Radeon",2017-04-06
"166","Sapphire Radeon NITRO R9 390 8GB GDDR5 DVI-D / HDMI / TRIPLE DP Tri-X OC Version (UEFI) PCI-E Graphics Card 11244-00-20G","383.12","AMD Radeon",2017-04-06
"167","VisionTek Products Radeon 6350 1GB DDR3 Graphics Cards 900479","50.99","AMD Radeon",2017-04-06
"168","PowerColor AMD Radeon R7 240 2GB DDR3 V2 OC VGA/DVI/HDMI PCI-Express Video Card AXR7 2GBK3-HV2E/OC","75.51","AMD Radeon",2017-04-06
"169","PowerColor Video Card (AXR7 370 2GBD5-PPDHE)","147.46","AMD Radeon",2017-04-06
"170","ASUS STRIX-R9380X-OC4G-GAMING Graphic Card","249.99","AMD Radeon",2017-04-06
"171","Best Data Products S80AGP Radeon 9200 SE 128MB DDR SDRAM AGP 8x Graphics Card","79.50","AMD Radeon",2017-04-06
"172","PowerColor Video Card (AXR9 380 4GBD5-PPDHE)","235.66","AMD Radeon",2017-04-06
"173","Dell ATI Radeon HD2600 XT 256MB Dual DVI TV-Out PCI-E x16 Video Card - WX092","99.00","AMD Radeon",2017-04-06
"174","VisionTek Radeon 5450 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900358","45.80","AMD Radeon",2017-04-06
"175","VisionTek Radeon 4350 512MB DDR2 (DVI-I, HDMI, VGA Graphics Card - 900289","71.93","AMD Radeon",2017-04-06
"176","Club3D Radeon R9 380 Graphics Cards CGAX-R93858 Black","229.00","AMD Radeon",2017-04-06
"177","XFX PCI-Express Video Card R9-380P-2DF5","224.50","AMD Radeon",2017-04-06
"178","Sapphire 11244-01-20G Radeon NITRO R9 390 8GB GDDR5 DVI-D/HDMI with Back Plate (UEFI) Graphics Card",NA,"AMD Radeon",2017-04-06
"179","Sapphire Radeon R9 290 4GB GDDR5 DUAL DVI-D/HDMI/DP PCI-Express BF4 Edition Graphics Card (21227-00-50G)","499.99","AMD Radeon",2017-04-06
"180","VisionTek Radeon 4650 1GB DDR3 (DVI-I, HDMI, VGA) Graphics Card - 900252","75.00","AMD Radeon",2017-04-06
